,symbol,expiration,strike,last,type,volume,open_interest,implied_volatility,delta,gamma,theta,vega,rho,T,bs_price,adjusted_price
1735,MSFT,2025-09-19,380.0,23.7,put,88,2564,0.27105,-0.3982,0.00521,-0.05628,1.05362,-0.89326,0.5013698630136987,21.18221397651334,23.7
1736,MSFT,2025-09-19,390.0,28.55,call,83,1256,0.25672,0.54767,0.00565,-0.09653,1.08149,0.91835,0.5013698630136987,31.711222650203126,28.55
1737,MSFT,2025-09-19,390.0,27.85,put,287,2749,0.26815,-0.45119,0.00541,-0.05449,1.08111,-1.01952,0.5013698630136987,25.46398029677644,27.85
1738,MSFT,2025-09-19,400.0,23.5,call,65,3097,0.2523,0.49113,0.00579,-0.09376,1.08901,0.83305,0.5013698630136987,26.560448545926533,23.5
1739,MSFT,2025-09-19,400.0,34.06,put,9,3740,0.26617,-0.50457,0.00549,-0.05145,1.0892,-1.14964,0.5013698630136987,30.354445096957903,34.06
1740,MSFT,2025-09-19,410.0,19.6,call,26,2070,0.24803,0.43426,0.00581,-0.08945,1.07445,0.74434,0.5013698630136987,21.958004622112384,19.6
1741,MSFT,2025-09-19,410.0,39.92,put,2,1674,0.26495,-0.55697,0.00546,-0.04723,1.07815,-1.28082,0.5013698630136987,35.83571528932859,39.92
1742,MSFT,2025-09-19,420.0,15.65,call,50,2103,0.24437,0.37861,0.0057,-0.08392,1.03845,0.65498,0.5013698630136987,17.95332009742728,15.65
1743,MSFT,2025-09-19,420.0,45.57,put,8,931,0.26312,-0.60805,0.00535,-0.04156,1.04907,-1.41156,0.5013698630136987,41.74275713125755,45.57
1744,MSFT,2025-09-19,430.0,12.63,call,146,2415,0.24025,0.32457,0.00548,-0.07703,0.98218,0.56641,0.5013698630136987,14.419826820414883,12.63
1745,MSFT,2025-09-19,430.0,52.9,put,2,1021,0.2651,-0.65375,0.0051,-0.03622,1.00735,-1.53611,0.5013698630136987,48.51665402406462,52.9
1746,MSFT,2025-09-19,440.0,9.9,call,54,1916,0.23736,0.27471,0.00515,-0.06972,0.91058,0.48294,0.5013698630136987,11.506475443459877,9.9
1747,MSFT,2025-09-19,440.0,61.3,put,45,1236,0.26891,-0.69401,0.00478,-0.03092,0.95778,-1.65294,0.5013698630136987,55.879626379102376,61.3
1748,MSFT,2025-09-19,450.0,7.85,call,161,2639,0.23507,0.22954,0.00473,-0.06212,0.82815,0.40612,0.5013698630136987,9.101300916018303,7.85
1750,MSFT,2025-09-19,460.0,6.05,call,38,1254,0.23248,0.18854,0.00425,-0.05419,0.73743,0.33561,0.5013698630136987,7.077968056178591,6.05
1752,MSFT,2025-09-19,465.0,5.33,call,37,1579,0.23156,0.1703,0.00401,-0.0504,0.69171,0.30392,0.5013698630136987,6.234854331429517,5.33
1754,MSFT,2025-09-19,470.0,4.6,call,18,3411,0.23095,0.15363,0.00376,-0.04681,0.64681,0.27482,0.5013698630136987,5.496277658986003,4.6
1755,MSFT,2025-09-19,470.0,86.97,put,10,49,0.30793,-0.76356,0.00367,-0.02503,0.84189,-1.92411,0.5013698630136987,82.22210204260364,85.69828807276083
1756,MSFT,2025-09-19,475.0,4.05,call,42,800,0.2305,0.13833,0.00351,-0.04336,0.6028,0.248,0.5013698630136987,4.842457761163175,4.05
1758,MSFT,2025-09-19,480.0,3.55,call,42,1127,0.22989,0.12402,0.00326,-0.03995,0.55897,0.22282,0.5013698630136987,4.245984979393917,3.55
1760,MSFT,2025-09-19,485.0,3.1,call,15,236,0.22989,0.11153,0.00303,-0.03691,0.51851,0.20073,0.5013698630136987,3.7476069338808387,3.1
1762,MSFT,2025-09-19,490.0,2.73,call,7,319,0.22958,0.09974,0.00279,-0.03389,0.47827,0.17984,0.5013698630136987,3.2856158186219417,2.73
1763,MSFT,2025-09-19,490.0,106.84,put,10,0,0.3494,-0.78006,0.0031,-0.0282,0.80834,-2.05647,0.5013698630136987,101.83526081634994,105.9669210181909
1764,MSFT,2025-09-19,495.0,2.38,call,12,230,0.22943,0.08913,0.00257,-0.03106,0.44019,0.16098,0.5013698630136987,2.882081713882691,2.38
1766,MSFT,2025-09-19,500.0,2.08,call,86,4449,0.22989,0.08008,0.00237,-0.02863,0.40621,0.14482,0.5013698630136987,2.551005229730613,2.08
1768,MSFT,2025-09-19,505.0,1.86,call,6,440,0.22943,0.07097,0.00217,-0.02598,0.37051,0.12857,0.5013698630136987,2.2175744041774337,1.86
1770,MSFT,2025-09-19,510.0,1.63,call,21,402,0.23019,0.06384,0.00199,-0.02395,0.34139,0.11578,0.5013698630136987,1.969812221166773,1.63
1772,MSFT,2025-09-19,515.0,1.44,call,5,428,0.2305,0.05699,0.00182,-0.02188,0.31238,0.10348,0.5013698630136987,1.7333428357778118,1.44
1774,MSFT,2025-09-19,520.0,1.25,call,52,679,0.23111,0.05106,0.00166,-0.02006,0.28635,0.09281,0.5013698630136987,1.5336258935973035,1.25
1776,MSFT,2025-09-19,525.0,1.1,call,2,274,0.23126,0.04536,0.00151,-0.01821,0.26048,0.08255,0.5013698630136987,1.3427082662747765,1.1
1778,MSFT,2025-09-19,530.0,0.97,call,15,1911,0.23187,0.04057,0.00138,-0.01664,0.238,0.07389,0.5013698630136987,1.1867661575598163,0.97
1780,MSFT,2025-09-19,535.0,0.9,call,1,196,0.23278,0.03646,0.00126,-0.01528,0.21818,0.06647,0.5013698630136987,1.0561730321248408,0.9
1782,MSFT,2025-09-19,540.0,0.75,call,3,703,0.234,0.03296,0.00115,-0.01411,0.20083,0.06012,0.5013698630136987,0.9473560968287291,0.75
1784,MSFT,2025-09-19,545.0,0.88,call,0,827,0.23477,0.02954,0.00105,-0.0129,0.18343,0.05393,0.5013698630136987,0.8408270380183929,0.88
1786,MSFT,2025-09-19,550.0,0.77,call,0,704,0.23538,0.02639,0.00095,-0.01175,0.16697,0.04821,0.5013698630136987,0.7432889887935605,0.77
1788,MSFT,2025-09-19,555.0,0.5,call,1,260,0.23614,0.02364,0.00086,-0.01073,0.15226,0.04322,0.5013698630136987,0.6596707753526516,0.5
1790,MSFT,2025-09-19,560.0,0.48,call,2,394,0.23766,0.02154,0.00079,-0.00996,0.14076,0.03939,0.5013698630136987,0.597939259117025,0.48
1792,MSFT,2025-09-19,565.0,0.59,call,0,242,0.23888,0.01951,0.00073,-0.00919,0.12943,0.03569,0.5013698630136987,0.5381395941315645,0.59
1794,MSFT,2025-09-19,570.0,0.43,call,0,445,0.23873,0.01712,0.00065,-0.0082,0.11579,0.03134,0.5013698630136987,0.4659996873368355,0.43
1796,MSFT,2025-09-19,575.0,0.4,call,2,282,0.23964,0.0154,0.00059,-0.00751,0.10574,0.02821,0.5013698630136987,0.415984483120023,0.4
1798,MSFT,2025-09-19,580.0,0.32,call,0,288,0.24025,0.01375,0.00054,-0.00682,0.09591,0.0252,0.5013698630136987,0.36817017917666117,0.32
1800,MSFT,2025-09-19,585.0,1.3,call,0,25,0.24254,0.01281,0.0005,-0.00647,0.09028,0.02349,0.5013698630136987,0.34338454707435595,0.3449431695335265
1802,MSFT,2025-09-19,590.0,0.62,call,0,161,0.24467,0.01192,0.00046,-0.00612,0.0848,0.02185,0.5013698630136987,0.31930610741773613,0.62
1804,MSFT,2025-09-19,595.0,0.24,call,1,59,0.24513,0.01063,0.00042,-0.00554,0.07673,0.01949,0.5013698630136987,0.2821287726104895,0.24
1806,MSFT,2025-09-19,600.0,0.25,call,0,629,0.24666,0.00975,0.00039,-0.00516,0.07118,0.01789,0.5013698630136987,0.2581354468181658,0.25
1808,MSFT,2025-09-19,605.0,0.39,call,0,14,0.24925,0.00923,0.00036,-0.00496,0.06782,0.01692,0.5013698630136987,0.2448628592078297,0.24569759669486918
1810,MSFT,2025-09-19,610.0,0.17,call,0,70,0.24864,0.00799,0.00032,-0.00436,0.05981,0.01468,0.5013698630136987,0.20929408741486144,0.17
1812,MSFT,2025-09-19,615.0,0.17,call,0,145,0.25245,0.00786,0.00031,-0.00436,0.0589,0.01441,0.5013698630136987,0.20759083629475228,0.17
1814,MSFT,2025-09-19,620.0,0.4,call,0,576,0.25809,0.00813,0.00032,-0.00459,0.06073,0.0149,0.5013698630136987,0.21897017266124807,0.4
1816,MSFT,2025-09-19,625.0,0.37,call,0,339,0.25672,0.00694,0.00028,-0.00396,0.05277,0.01272,0.5013698630136987,0.18356406554101667,0.37
1818,MSFT,2025-09-19,630.0,0.13,call,1,219,0.25428,0.0057,0.00023,-0.0033,0.04439,0.01048,0.5013698630136987,0.14763149266706987,0.13
1820,MSFT,2025-09-19,635.0,0.22,call,0,38,0.25794,0.00563,0.00023,-0.0033,0.04387,0.01033,0.5013698630136987,0.1470466671472197,0.14737090504827932
1822,MSFT,2025-09-19,640.0,0.09,call,1,449,0.25092,0.00397,0.00017,-0.00235,0.03215,0.00732,0.5013698630136987,0.09912281670426082,0.09
1824,MSFT,2025-09-19,645.0,0.11,call,0,59,0.25443,0.00393,0.00017,-0.00236,0.03182,0.00723,0.5013698630136987,0.09886090148858373,0.11
1826,MSFT,2025-09-19,650.0,0.1,call,1,249,0.25443,0.00346,0.00015,-0.0021,0.02839,0.00637,0.5013698630136987,0.08624221591266568,0.1
1828,MSFT,2025-09-19,655.0,0.09,call,0,50,0.26434,0.00423,0.00017,-0.00261,0.03398,0.00776,0.5013698630136987,0.10986870947871696,0.11005631030015187
1830,MSFT,2025-09-19,660.0,0.09,call,0,845,0.26129,0.00339,0.00014,-0.00212,0.0279,0.00624,0.5013698630136987,0.08607361904262101,0.09
1832,MSFT,2025-09-19,680.0,0.07,call,0,741,0.23324,0.00061,3e-05,-0.00039,0.00584,0.00114,0.5013698630136987,0.012911690940037801,0.07
1834,MSFT,2025-09-19,685.0,0.05,call,0,341,0.23614,0.00061,3e-05,-0.0004,0.00581,0.00113,0.5013698630136987,0.012927492969481647,0.05
1836,MSFT,2025-09-19,690.0,0.23,call,0,289,0.23888,0.0006,3e-05,-0.0004,0.00574,0.00111,0.5013698630136987,0.012846391313415195,0.23
1838,MSFT,2025-09-19,695.0,0.34,call,0,557,0.27516,0.00236,0.0001,-0.0016,0.02015,0.00434,0.5013698630136987,0.060651295035763164,0.34
1840,MSFT,2025-09-19,700.0,0.05,call,1,928,0.24437,0.00059,3e-05,-0.0004,0.00562,0.00109,0.5013698630136987,0.012747337881616694,0.05
1850,MSFT,2025-10-17,240.0,153.87,call,0,0,0.32867,0.98183,0.00046,-0.03694,0.13072,1.32091,0.5780821917808219,155.23304794438877,156.25122150585602
1851,MSFT,2025-10-17,240.0,1.19,put,3,19,0.35961,-0.02645,0.00058,-0.01381,0.17952,-0.06604,0.5780821917808219,0.9981709682399824,1.0071594978089833
1853,MSFT,2025-10-17,250.0,1.62,put,1,6,0.35031,-0.03383,0.00073,-0.01638,0.22012,-0.08452,0.5780821917808219,1.290495054116274,1.3047453457513531
1854,MSFT,2025-10-17,260.0,128.15,call,0,6,0.32364,0.96392,0.00084,-0.04589,0.2321,1.38995,0.5780821917808219,136.48938134316052,138.0790731676643
1855,MSFT,2025-10-17,260.0,1.96,put,4,2,0.34117,-0.04283,0.00091,-0.01919,0.26685,-0.10711,0.5780821917808219,1.653384066613178,1.6755195724969951
1857,MSFT,2025-10-17,270.0,2.61,put,3,6,0.33263,-0.05395,0.00112,-0.02232,0.32097,-0.13508,0.5780821917808219,2.1138790836686496,2.147922049371591
1858,MSFT,2025-10-17,280.0,118.25,call,0,2,0.29986,0.94501,0.00127,-0.05256,0.32587,1.45704,0.5780821917808219,117.69788429437108,119.6230685877741
1859,MSFT,2025-10-17,280.0,3.17,put,6,21,0.32409,-0.06725,0.00137,-0.02559,0.38141,-0.16862,0.5780821917808219,2.6753581297776847,2.7265618090235
1861,MSFT,2025-10-17,290.0,4.12,put,38,96,0.31647,-0.08355,0.00166,-0.02917,0.45006,-0.20986,0.5780821917808219,3.392950926583559,4.12
1862,MSFT,2025-10-17,300.0,94.55,call,0,13,0.29589,0.90514,0.00195,-0.06424,0.49465,1.46993,0.5780821917808219,100.02198909487035,102.50553508409597
1863,MSFT,2025-10-17,300.0,5.19,put,43,332,0.30915,-0.10293,0.00198,-0.03284,0.52508,-0.25906,0.5780821917808219,4.2759616811046826,5.19
1864,MSFT,2025-10-17,305.0,106.86,call,0,5,0.3055,0.8862,0.00215,-0.06993,0.56444,1.44871,0.5780821917808219,96.29322927067005,99.02116830929349
1865,MSFT,2025-10-17,305.0,5.6,put,8,82,0.30565,-0.11389,0.00215,-0.03469,0.56477,-0.287,0.5780821917808219,4.79148754034302,5.6
1866,MSFT,2025-10-17,310.0,85.45,call,0,10,0.30443,0.87287,0.00234,-0.07294,0.61025,1.44275,0.5780821917808219,92.13709555683343,94.95920872519147
1867,MSFT,2025-10-17,310.0,6.25,put,2,47,0.30229,-0.1258,0.00233,-0.03653,0.60579,-0.31742,0.5780821917808219,5.364249542170029,5.52735491374925
1868,MSFT,2025-10-17,315.0,80.75,call,0,6,0.28858,0.86815,0.00253,-0.0721,0.62587,1.46112,0.5780821917808219,87.17308787411199,89.91206629511659
1869,MSFT,2025-10-17,315.0,7.0,put,6,212,0.2997,-0.13907,0.00252,-0.03852,0.64914,-0.35151,0.5780821917808219,6.037522461799874,7.0
1870,MSFT,2025-10-17,320.0,86.55,call,0,3,0.29604,0.84743,0.00272,-0.07718,0.69087,1.43469,0.5780821917808219,83.64272446799711,86.54341233118501
1871,MSFT,2025-10-17,320.0,7.7,put,2,88,0.29681,-0.15306,0.00272,-0.04036,0.69232,-0.3875,0.5780821917808219,6.755594152613867,7.7
1873,MSFT,2025-10-17,325.0,8.65,put,4,347,0.29361,-0.16778,0.00292,-0.04202,0.73514,-0.42541,0.5780821917808219,7.5178150328360545,8.65
1876,MSFT,2025-10-17,335.0,69.0,call,0,11,0.27699,0.80633,0.00338,-0.0811,0.8044,1.41642,0.5780821917808219,70.82704791044375,73.68768154849866
1877,MSFT,2025-10-17,335.0,10.65,put,3,229,0.28812,-0.20062,0.00332,-0.0452,0.82175,-0.51057,0.5780821917808219,9.317439414508101,10.65
1878,MSFT,2025-10-17,340.0,65.65,call,0,1,0.28141,0.78386,0.00355,-0.08487,0.85866,1.38474,0.5780821917808219,67.51592492762035,70.42657020921253
1880,MSFT,2025-10-17,345.0,65.55,call,0,4,0.27242,0.76856,0.00382,-0.08504,0.89273,1.37523,0.5780821917808219,63.207341176095866,66.0407682626673
1882,MSFT,2025-10-17,350.0,55.03,call,3,5,0.27501,0.74559,0.00398,-0.08794,0.93964,1.34198,0.5780821917808219,59.97010615944427,62.799555738153
1883,MSFT,2025-10-17,350.0,14.4,put,30,91,0.27973,-0.25685,0.00393,-0.04864,0.94433,-0.65757,0.5780821917808219,12.604116511820067,14.4
1884,MSFT,2025-10-17,355.0,57.2,call,0,5,0.26937,0.72615,0.00422,-0.08853,0.97556,1.32052,0.5780821917808219,56.09796943501314,58.846152859665
1886,MSFT,2025-10-17,360.0,49.18,call,4,71,0.26998,0.70281,0.00438,-0.09043,1.0143,1.28617,0.5780821917808219,52.90972503267969,49.18
1887,MSFT,2025-10-17,360.0,17.4,put,5,312,0.27577,-0.29955,0.0043,-0.05023,1.01796,-0.77095,0.5780821917808219,15.401452084267035,17.4
1888,MSFT,2025-10-17,365.0,60.2,call,0,11,0.26662,0.68043,0.00458,-0.09106,1.04712,1.25563,0.5780821917808219,49.44383817875189,52.04384240938156
1889,MSFT,2025-10-17,365.0,19.67,put,2,49,0.27409,-0.32213,0.00447,-0.05069,1.05061,-0.83153,0.5780821917808219,16.984990426833136,17.881016611810292
1890,MSFT,2025-10-17,370.0,42.7,call,1,4,0.2619,0.65752,0.00479,-0.09106,1.07646,1.22416,0.5780821917808219,45.934730113689085,48.4180764604604
1892,MSFT,2025-10-17,375.0,38.22,call,0,12,0.26388,0.63216,0.00487,-0.09242,1.10406,1.18229,0.5780821917808219,43.244168648407424,45.64190644537135
1894,MSFT,2025-10-17,380.0,36.56,call,6,201,0.25824,0.60775,0.00508,-0.09156,1.12591,1.14676,0.5780821917808219,39.847332905906,36.56
1895,MSFT,2025-10-17,380.0,25.4,put,20,275,0.26937,-0.39339,0.00487,-0.05041,1.12682,-1.02532,0.5780821917808219,22.43418594080208,25.4
1896,MSFT,2025-10-17,385.0,33.65,call,5,37,0.25687,0.58209,0.00519,-0.09144,1.14397,1.10497,0.5780821917808219,37.03287643799851,39.16071145237303
1897,MSFT,2025-10-17,385.0,27.23,put,1,317,0.26784,-0.41801,0.00498,-0.04971,1.14403,-1.09326,0.5780821917808219,24.48448036338482,27.23
1898,MSFT,2025-10-17,390.0,30.51,call,3,67,0.25489,0.5561,0.00529,-0.09083,1.15723,1.06209,0.5780821917808219,34.270856536553765,30.51
1899,MSFT,2025-10-17,390.0,29.45,put,200,203,0.26662,-0.44289,0.00505,-0.04877,1.15681,-1.16267,0.5780821917808219,26.687443302198886,29.45
1900,MSFT,2025-10-17,395.0,28.05,call,3,94,0.25291,0.52978,0.00537,-0.08989,1.16554,1.0178,0.5780821917808219,31.630439718433024,28.05
1901,MSFT,2025-10-17,395.0,31.8,put,3,185,0.26586,-0.46782,0.00511,-0.04764,1.165,-1.23321,0.5780821917808219,29.06256548816853,31.8
1902,MSFT,2025-10-17,400.0,25.6,call,9,167,0.25092,0.50326,0.00543,-0.08861,1.16876,0.97231,0.5780821917808219,29.111682228354482,25.6
1903,MSFT,2025-10-17,400.0,34.43,put,3,376,0.2651,-0.49271,0.00514,-0.04621,1.16861,-1.30435,0.5780821917808219,31.557162956958933,34.43
1904,MSFT,2025-10-17,405.0,26.87,call,0,77,0.24894,0.47663,0.00546,-0.08701,1.1668,0.92585,0.5780821917808219,26.717715247402282,26.87
1905,MSFT,2025-10-17,405.0,37.05,put,4,35,0.26464,-0.51734,0.00514,-0.04457,1.1677,-1.37582,0.5780821917808219,34.205442564370315,36.21131812723012
1906,MSFT,2025-10-17,410.0,21.6,call,2,92,0.24696,0.45001,0.00547,-0.08509,1.15962,0.87869,0.5780821917808219,24.447715236500954,21.6
1907,MSFT,2025-10-17,410.0,40.58,put,18,72,0.26449,-0.54156,0.00512,-0.04275,1.16246,-1.44722,0.5780821917808219,37.00709647219918,40.58
1908,MSFT,2025-10-17,415.0,21.05,call,0,76,0.24528,0.42369,0.00545,-0.08296,1.14735,0.83127,0.5780821917808219,22.336616934375314,21.05
1910,MSFT,2025-10-17,420.0,18.0,call,20,55,0.24345,0.39754,0.00541,-0.08051,1.13004,0.78364,0.5780821917808219,20.330722317885574,18.0
1912,MSFT,2025-10-17,425.0,18.45,call,0,81,0.24163,0.37176,0.00534,-0.0778,1.10788,0.73612,0.5780821917808219,18.44750870882757,18.45
1914,MSFT,2025-10-17,430.0,14.88,call,3,66,0.24025,0.34685,0.00524,-0.07502,1.08158,0.68959,0.5780821917808219,16.733286526826618,14.88
1915,MSFT,2025-10-17,430.0,54.56,put,1,9,0.26327,-0.63405,0.00488,-0.03297,1.10219,-1.72904,0.5780821917808219,49.256447259615754,51.982964013000895
1916,MSFT,2025-10-17,435.0,13.05,call,5,35,0.23858,0.32228,0.00513,-0.07193,1.05082,0.64335,0.5780821917808219,15.102627757272728,15.900008746287336
1918,MSFT,2025-10-17,440.0,14.15,call,0,163,0.2372,0.29871,0.00499,-0.06878,1.01666,0.59852,0.5780821917808219,13.616625530403965,14.15
1920,MSFT,2025-10-17,445.0,12.3,call,0,27,0.23583,0.27593,0.00484,-0.06549,0.97921,0.55486,0.5780821917808219,12.240317132097815,12.842571335789858
1922,MSFT,2025-10-17,450.0,9.54,call,2,213,0.23477,0.25437,0.00466,-0.06221,0.93956,0.51317,0.5780821917808219,10.999531446115327,9.54
1924,MSFT,2025-10-17,455.0,8.65,call,4,60,0.23355,0.23358,0.00448,-0.0588,0.8973,0.47273,0.5780821917808219,9.841650719120892,8.65
1926,MSFT,2025-10-17,460.0,7.85,call,6,82,0.23294,0.2145,0.00428,-0.05559,0.85489,0.43531,0.5780821917808219,8.834343455266875,7.85
1928,MSFT,2025-10-17,465.0,6.65,call,4,60,0.23217,0.19627,0.00407,-0.05232,0.81094,0.39938,0.5780821917808219,7.898168407956703,6.65
1930,MSFT,2025-10-17,470.0,6.12,call,6,427,0.23111,0.17869,0.00386,-0.04893,0.76524,0.36461,0.5780821917808219,7.019520023684194,6.12
1932,MSFT,2025-10-17,475.0,5.31,call,5,43,0.2308,0.16309,0.00364,-0.04589,0.72178,0.33352,0.5780821917808219,6.278661964537733,6.50639531265348
1934,MSFT,2025-10-17,480.0,4.9,call,2,57,0.23095,0.14907,0.00343,-0.04309,0.68027,0.30543,0.5780821917808219,5.639483501830583,4.9
1936,MSFT,2025-10-17,485.0,5.05,call,0,121,0.22989,0.13456,0.00322,-0.03987,0.63468,0.27638,0.5780821917808219,4.974939743422318,5.05
1938,MSFT,2025-10-17,490.0,4.45,call,0,11,0.23019,0.12268,0.00301,-0.03729,0.59523,0.25238,0.5780821917808219,4.463867388690289,4.597390590020793
1940,MSFT,2025-10-17,495.0,3.67,call,0,20,0.22928,0.11028,0.0028,-0.03433,0.55192,0.22739,0.5780821917808219,3.92750614986101,4.036439460433555
1942,MSFT,2025-10-17,500.0,3.05,call,40,66,0.22958,0.10019,0.00261,-0.03195,0.51489,0.20688,0.5780821917808219,3.5145381804097724,3.05
1944,MSFT,2025-10-17,505.0,2.58,call,5,42,0.22928,0.09025,0.00242,-0.02945,0.47675,0.18668,0.5780821917808219,3.110350646353851,3.1848699823145195
1946,MSFT,2025-10-17,510.0,2.39,call,5,51,0.22958,0.08175,0.00225,-0.0273,0.44274,0.16933,0.5780821917808219,2.7773715684576956,2.39
1948,MSFT,2025-10-17,520.0,2.3,call,0,43,0.23065,0.06729,0.00193,-0.0235,0.38155,0.13969,0.5780821917808219,2.2295381335624214,2.2722872977353474
1950,MSFT,2025-10-17,540.0,1.16,call,101,15,0.23202,0.04463,0.00139,-0.01692,0.27584,0.09306,0.5780821917808219,1.40684792758044,1.4263489501285962
1952,MSFT,2025-10-17,560.0,0.98,call,0,21,0.23507,0.03022,0.00099,-0.01235,0.20057,0.06321,0.5780821917808219,0.9191736312889631,0.9284370631450933
1954,MSFT,2025-10-17,580.0,0.9,call,0,1,0.23842,0.02061,0.00071,-0.00902,0.14553,0.04322,0.5780821917808219,0.6083233023041821,0.6127713622906302
1956,MSFT,2025-10-17,600.0,0.38,call,0,86,0.24163,0.01407,0.00051,-0.00656,0.10498,0.02955,0.5780821917808219,0.4041112730823144,0.38
1958,MSFT,2025-12-19,125.0,262.25,call,0,121,0.03906,1.0,0.0,-0.01435,0.0,0.91476,0.7506849315068493,267.4248283022875,262.25
1960,MSFT,2025-12-19,130.0,297.01,call,0,296,0.0383,1.0,0.0,-0.01493,0.0,0.95135,0.7506849315068493,262.60902114141027,297.01
1964,MSFT,2025-12-19,140.0,274.48,call,0,54,0.03679,1.0,0.0,-0.01607,0.0,1.02453,0.7506849315068493,252.97740681965576,274.48
1966,MSFT,2025-12-19,145.0,267.81,call,0,20,0.03604,1.0,0.0,-0.01665,0.0,1.06112,0.7506849315068493,248.1615996587785,248.1615996587785
1967,MSFT,2025-12-19,145.0,0.12,put,1,137,0.43705,-0.00229,5e-05,-0.00177,0.02389,-0.00747,0.7506849315068493,0.09286722499452726,0.12
1968,MSFT,2025-12-19,150.0,240.3,call,0,101,0.03528,1.0,0.0,-0.01722,0.0,1.09771,0.7506849315068493,243.34579249790124,240.3
1969,MSFT,2025-12-19,150.0,0.15,put,1,568,0.43415,-0.00287,6e-05,-0.00216,0.02933,-0.00939,0.7506849315068493,0.11852940291234859,0.15
1970,MSFT,2025-12-19,155.0,277.78,call,0,2,0.03452,1.0,0.0,-0.0178,0.0,1.1343,0.7506849315068493,238.529985337024,238.529985337024
1972,MSFT,2025-12-19,160.0,277.69,call,0,68,0.03377,1.0,0.0,-0.01837,0.0,1.17089,0.7506849315068493,233.71417817614673,277.69
1976,MSFT,2025-12-19,170.0,219.74,call,0,35,0.03226,1.0,0.0,-0.01952,0.0,1.24407,0.7506849315068493,224.08256385439225,224.08256385439225
1978,MSFT,2025-12-19,175.0,240.67,call,0,22,0.0315,1.0,0.0,-0.02009,0.0,1.28066,0.7506849315068493,219.266756693515,219.266756693515
1982,MSFT,2025-12-19,185.0,199.83,call,0,102,0.02999,1.0,0.0,-0.02124,0.0,1.35384,0.7506849315068493,209.6351423717605,199.83
1984,MSFT,2025-12-19,190.0,225.0,call,0,24,0.02924,1.0,0.0,-0.02181,0.0,1.39043,0.7506849315068493,204.81933521088325,204.81933521088325
1985,MSFT,2025-12-19,190.0,0.51,put,1,493,0.3904,-0.00977,0.0002,-0.00566,0.08709,-0.03196,0.7506849315068493,0.41069950501331265,0.51
1986,MSFT,2025-12-19,195.0,234.05,call,0,27,0.02848,1.0,0.0,-0.02239,0.0,1.42702,0.7506849315068493,200.003528050006,200.003528050006
1987,MSFT,2025-12-19,195.0,0.6,put,1,715,0.38522,-0.01117,0.00023,-0.00626,0.0979,-0.03656,0.7506849315068493,0.47068404814180154,0.6
1988,MSFT,2025-12-19,200.0,184.09,call,0,153,0.02773,1.0,0.0,-0.02296,0.0,1.46361,0.7506849315068493,195.18772088912874,184.09
1989,MSFT,2025-12-19,200.0,0.64,put,2,851,0.37943,-0.01263,0.00026,-0.00683,0.10886,-0.04131,0.7506849315068493,0.5311646576968903,0.64
1990,MSFT,2025-12-19,205.0,201.53,call,0,29,0.02697,1.0,0.0,-0.02354,0.0,1.5002,0.7506849315068493,190.37191372825149,190.37191372825149
1992,MSFT,2025-12-19,210.0,177.65,call,0,54,0.02622,1.0,0.0,-0.02411,0.0,1.53679,0.7506849315068493,185.55610656737426,177.65
1993,MSFT,2025-12-19,210.0,0.86,put,10,724,0.37074,-0.01655,0.00033,-0.00838,0.13738,-0.05418,0.7506849315068493,0.7039700532127959,0.86
1994,MSFT,2025-12-19,215.0,223.4,call,0,79,0.26662,0.99705,0.0001,-0.02599,0.03005,1.56419,0.7506849315068493,180.80575615892292,223.4
1995,MSFT,2025-12-19,215.0,0.94,put,13,344,0.36662,-0.01888,0.00038,-0.00924,0.15375,-0.06186,0.7506849315068493,0.8084524719196073,0.94
1996,MSFT,2025-12-19,220.0,178.5,call,0,128,0.28614,0.99361,0.00019,-0.02805,0.05999,1.58982,0.7506849315068493,176.0956654656243,178.5
1998,MSFT,2025-12-19,225.0,167.61,call,0,99,0.30138,0.98901,0.00029,-0.03055,0.09647,1.61159,0.7506849315068493,171.44712131130603,167.61
